year,resid,age,gender,race,educ1,urban,region,income,union,religion,martial_status,occup2,partyid7,str_partyid,dlikes,rlikes,presvote_2party,ideo7,perfin1
1992,388,61,2,2,2,3,3,2,2,1,1,3,4,1,0,0,2,6,3
1992,389,36,1,1,2,3,3,2,2,1,2,4,4,1,-1,-1,2,4,2
1992,390,31,1,1,2,3,4,4,1,1,3,3,7,4,-1,2,2,6,1
1992,391,49,2,2,3,1,4,1,2,4,3,3,2,3,0,-4,1,1,3
1992,393,41,1,2,2,1,2,3,1,1,1,3,5,2,-4,4,2,7,1
1992,394,20,2,1,3,1,3,1,2,1,2,2,1,4,2,-4, ,2,3
1992,395,62,2,1,2,1,3,1,2,1,3,1,2,3,-1,1,2,3,3
1992,396,49,2,5,2,2,3,2,2,2,1,3,2,3,1,0,1,4,2
1992,397,85,2,1,3,3,3, ,2,1,5,1,7,4,-2,-1,2,6,2
1992,399,29,1,1,4,3,3,4,2,1,1,1,4,1,0,1, ,6,1
1992,401,66,2,5,2,2,1,2,2,1,1,3,2,3,-3,1,2,5,3
1992,402,32,2,1,3,2,2,4,2,1,1,6,5,2,2,-1,1,5,1
1992,404,24,1,1,3,1,4,3,2,1,2,2,6,3,0,1,2,5,3
1992,405,32,2,5,3,2,1,5,2,4,1,2,6,3,0,1, ,6,2
1992,406,54,1,1,4,2,1,4,2,2,1,2,4,1,3,-2,1,4,2
1992,408,51,1,1,4,2,3,5,2,1,1,1,6,3,0,0,1,5,3
1992,409,58,1,1,2,3,3,1,2,1,1,3,1,4,2,-2,1,1,3
1992,411,32,1,3,4,3,3,4,2,1,1,1,5,2,1,-4,2,5,2
1992,413,35,2,1,3,3,3,2,2,1,1,3,7,4,-2,-1,2,4,1
1992,415,42,1,1,4,2,2,4,2,4,2,1,2,3,0,-3,1,2,1
1992,416,31,2,1,2,2,3, ,2,1,1,2,7,4,-2,3,2,6,2
1992,417,41,1,1,4,3,3,4,2,1,1,1,7,4,-4,3,2,6,1
1992,418,68,2,1,2,3,3,1,2,1,3,3,1,4,1,-3, ,4,2
1992,419,59,1,2,2,1,1,4,1,4,1,3,2,3,2,1, , ,2
1992,420,57,1,2,2,1,1,4,1,1,1,3,1,4,2,-3,1, ,2
1992,422,33,1,1,3,3,2,3,2,1,1,3,5,2,-5,2,2,6,2
1992,423,74,2,1,4,1,4,4,2,1,3,1,7,4,-2,2,2,5,2
1992,424,72,2,1,4,1,4,4,2,4,1,6,1,4,1,-5,1,2,2
1992,425,42,1,1,4,2,4,4,2,1,3,1,6,3,-2,-2, ,3,3
1992,426,38,1,1,2,1,2,4,1,2,1,1,3,2,-1,1,1,3,1
1992,427,43,2,1,4,2,3,5,2,4,1,1,3,2,5,0,1,2,1
1992,428,45,1,1,4,3,3, ,2,1,1,5,1,4,1,-1, ,6,2
1992,429,53,2,5,1,3,3,3,2,1,1,3,4,1,0,0, ,6,3
1992,431,37,2,1,4,1,3,4,2,4,1,1,1,4,4,1,1,3,3
1992,432,32,2,1,4,2,3,4,2,1,1,6,6,3,-2,2,2,6,1
1992,433,23,2,1,2,2,3,2,2,1,3,2,5,2,0,0, ,6,1
1992,434,29,2,1,2,3,2,1,2,1,1, ,3,2,0,0, ,2, 
1992,435,34,1,5,3,1,1,3,2,2,2,2,3,2,5,-5,1,3,3
1992,436,65,1,1,2,2,2,4,1,1,1,3,3,2,2,0,1,4,1
1992,437,44,2,1,2,1,2,4,1,1,1,4,2,3,0,1,1,3,1
1992,440,43,2,1,2,2,2,1,2,1,3,3,1,4,3,-2, ,2,3
1992,441,36,2,1,4,2,1,4,1,2,1,3,6,3,2,1,2,5,2
1992,442,81,1,1,2,2,1,3,2,2,1,3,6,3,1,-2,2,5,2
1992,443,23,2,1,4,2,3,5,2,2,2,1,2,3,0,-3,1,2,2
1992,444,50,1,1,4,2,3,5,2,4,3,1,5,2,-1,-1, ,5,1
1992,445,40,1,1,4,2,1,4,2,2,1,2,5,2,-4,1, ,5,2
1992,446,36,1,1,3,2,1,2,2,2,1,3,4,1,0,-3,1,4,3
1992,448,39,2,1,4,2,1,4,1,2,5,1,2,3,0,-1, ,3,3
1992,449,31,1,1,3,2,1,3,2,1,1,2,4,1,0,-3, ,4,1
1992,450,36,1,1,2,2,1,4,2,2,1,3,4,1,-1,0, ,4,2
1992,451,18,2,5,2,2,2,3,2,2,2, ,4,1,0,0,2,4,2
1992,453,63,2,1,2,3,2,1,2,1,5,2,2,3,2,-2,1, ,3
1992,454,52,2,1,2,2,4,4,2,1,1,2,5,2,-2,3,2,6,1
1992,455,54,2,5,4,3,3,4,2,2,1,1,2,3,0,2,2,5,2
1992,457,38,2,5,2,1,4,1,2,2,3,3,5,2,1,-2, ,4,3
1992,459,54,2, ,1,2,4,2,2,2,1,3,3,2,1,0, ,5,3
1992,460,52,2,1,2,3,3,4,2,1,1,2,4,1,0,-1,2,6,3
1992,461,74,2,1,4,2,2,2,2,1,5,1,6,3,-4,4,2,4,2
1992,462,75,2,1,1,1,2, ,2,2,5,3,1,4,0,-1,1,2,3
1992,464,67,2,1,1,3,3,2,2,1,1,3,1,4,2,-5,1, ,2
1992,465,21,2,1,3,1,3,3,2,2,2,3,5,2,1,0, ,3,1
1992,466,29,1,1,4,1,3,3,2,2,2, ,7,4,-2,-1,2,3,1
1992,468,35,1,1,2,3,2, ,1,1,1,4,2,3,0,0,2, ,2
1992,469,33,2,2,2,1,3,3,2,1,3,3,1,4,1,0,1,2,3
1992,471,83,2,2,1,3,3, ,2,1,1,3,1,4,1,-1,1,2,3
1992,472,57,1,3,4,3,3,4,2,4,1,1,2,3,0,-1,1,1,3
1992,473,87,2,1,3,2,3,4,2,1,1,6,6,3,0,5,2,5,2
1992,474,31,2,1,2,3,1,4,1,1,1,3,2,3,2,-2,1,2,2
1992,476,37,2,1,3,2,3,3,2,1,1,2,6,3,-3,2,2,6,2
1992,477,52,1,1,3,1,3,3,1,4,1,3,2,3,-2,-2, ,5,1
1992,478,38,2,1,4,2,3,4,2,1,1,6,7,4,-3,1,2,4,2
1992,479,69,1,1,4,2,3,5,2,4,1,2,5,2,-5,2,2,7,1
1992,480,57,1,4,3,1,4,2,2,4,3,2,2,3,5,-2,1,4,1
1992,483,51,1,1,1,3,1,3,2,1,1,3,4,1,0,-2, , ,3
1992,484,35,1,1,3,3,1,4,2,1,1,3,2,3,3,-1,1,2,3
1992,485,49,1,1,3,3,1,4,2,2,1,3,4,1,-3,-3,2,4,3
1992,487,25,1,1,3,3,3,2,2,1,2,3,6,3,1,-3, ,5,3
1992,488,82,2,1,2,2,1,1,2,1,5,2,7,4,-1,2,2,3,2
1992,489,36,1,2,2,3,3,1,2,1,2,4,4,1,0,0, , ,3
1992,490,43,1,1,4,2,3,5,2,1,1,1,3,2,1,-1,1,4,1
1992,491,56,1,3,4,1,2,3,2,2,1,1,5,2,1,2,2,4,1
1992,492,70,1,1,3,1,2,2,2,2,1,2,4,1,-1,-4,2,4,3
1992,493,38,1,1,3,1,3,3,2,2,1,2,6,3,-3,2, ,5,2
1992,494,33,2,1,2,3,3,4,2,1,1,3,5,2,-2,2,2,6,1
1992,497,37,1,1,4,3,2,3,2,2,1,1,6,3,-5,0,2,6,1
1992,498,34,2,4,4,2,3, ,2,1,1,1,4,1,-3,-5,1, ,1
1992,499,78,2,1,3,2,3,4,2,1,1,6,5,2,-3,-2,2,4,2
1992,500,38,2,1,2,2,2,1,2,1,7, ,2,3,0,0,1,7,3
1992,501,45,2,5,3,1,4, ,2,2,1,1,5,2,-1,1,1,4,3
1992,503,28,2,1,3,2,4,4,2,4,1,3,3,2,-2,0,1,2,3
1992,505,80,2,2,2,2,1,2,2,1,3,3,1,4,1,-2,1, ,2
1992,506,65,2,1,1,2,2,3,2,2,1,3,4,1,-1,1,2,5,2
1992,507,73,2,1,1,2,2,3,2,2,1,3,2,3,-1,-1, , ,2
1992,508,44,1,1,4,2,2,4,2,4,1,1,3,2,1,-5, ,2,2
1992,509,34,1,2,3,1,1,3,1,1,1,2,2,3,1,3,2,6,3
1992,511,70,2,1,3,2,4,2,2,1,5,2,3,2,2,-5,1,4,3
1992,513,36,1,1,4,1,4,3,2,1,1,2,7,4,-2,0,2,5,2
1992,514,33,1,1,4,3,3,3,2,1,1,1,5,2,-4,3,2,7,1
1992,515,54,2,1,4,2,3,4,1,1,3,1,3,2,4,-3,1,2,1
1992,516,45,2,2,2,3,3,1,2,1,2,3,1,4,1,-2,1,4,3
1992,517,25,2,1,2,1,2,1,2,1,2,3,2,3,1,0,1,4,3
1992,519,39,2,1,3,1,3,1,2,1,3,2,5,2,1,2,2,4,1
1992,521,38,1,1,2,1,2,3,1,4,3,3,3,2,1,-1, ,4,1
1992,522,58,1,1,4,2,3,4,2,2,3,1,2,3,3,-3, ,3,3
1992,523,51,1,1,4,2,3,4,2,1,1,3,7,4,-3,-1,2,6,2
1992,524,23,1,2,3,2,3,4,2,1,7,2,2,3,4,-5, ,4,3
1992,525,31,2,1,2,2,3,3,1,1,1,1,3,2,2,2, ,4,3
1992,526,43,2,1,2,2,3,3,2,4,1,3,2,3,1,-1,1, ,2
1992,527,45,2,1,2,2,1,5,2,2,7,2,2,3,-1,0,1,2,3
1992,530,72,2,1,4,2,1,1,2,2,5,1,3,2,2,-4,1,4,3
1992,531,34,1,2,4,1,2,3,2,2,3,3,1,4,3,-4,1,2,1
1992,532,39,1,1, ,1,1,1,2,2,3,3,3,2,3,-2,1,4,3
1992,533,47,1,1,2,2,2,4,1,1,1,3,1,4,3,-3,1,4,2
1992,534,73,2,1,4,2,2, ,2, ,2,1, , ,0,0, ,4,2
1992,535,51,1,1,3,2,2,4,2,2,1,2,5,2,-1,4,2,4,2
1992,536,22,2,2,2,1,3,1,2,1,2, ,5,2,1,-1, ,6,3
1992,538,57,2,5,1,2,3,2,2,2,1,3,1,4,1,0,1,3,3
1992,539,46,2,3,4,2,3,4,2,1,1,3,5,2,-1,1,2,6,2
1992,540,68,2,1,1,2,3,2,2,1,1,3,5,2,1,3,2,6,2
1992,544,31,2,1, ,1,4, ,2,1,1,3,6,3,0,0,2,6,1
1992,545,53,1, , ,1,2, , , , ,3,5,2,-1,2, ,4,3
1992,546,83,2,1, ,1,2, , , ,5, ,4,1,1,0, ,5,3
1992,547,40,1,2,3,1,3,3,2,2,1, ,2,3,0,0,1,2,1
1992,549,18,2,5,3,1,1,1,2,2,2,2,2,3,0,-5,1,2,3
1992,550,21,1,2,4,1,1,3,2,4,7,2,1,4,-1,0,1,2,1
1992,552,50,1,1,4,2,1,4,2,2,2,1,7,4,3,5,2,6,2
1992,553,44,1,5,3,2,2,4,1,2,7,3,2,3,4,-2, ,3,1
1992,554,38,2,1,3,2,1,4,2,1,1,3,7,4,-3,2,2,4,2
1992,555,35,1,1,3,2,1,4,2,4,1,2,2,3,2,1, , ,3
1992,557,31,1,1,2,1,2,4,1,1,1,3,5,2,0,0, ,5,1
1992,558,28,1,1,2,1,2,2,2,4,2,2,3,2,3,0,1,2,3
1992,560,66,2,1,2,2,2,2,2,1,5,3,2,3,-2,-1, ,6,3
1992,562,72,1,1,4,3,2,2,2,1,5,1,7,4,2,3,2,2,2
1992,563,34,1,1,3,3,2,3,2,1,3,3,7,4,-4,-2,2,6,1
1992,564,44,1,1,2,2,2,4,1,2,1,3,1,4,1,-1,1,3,2
1992,565,45,1,1,3,2,2,4,1,4,1,3,1,4,1,-1,1,7,3
1992,566,32,1,1,3,2,2,3,2,2,1,3,6,3,0,0,2,4,2
1992,568,19,1,1,2,2,3, ,2,1,2,2,5,2,-2,0, ,6,3
1992,569,52,2,1,4,1,4,5,2,4,1,6,3,2,2,-5,1,2,2
1992,570,18,1, , ,2,4,4, , , ,3,4,1,1,-3, ,6,3
1992,571,37,2,3,4,2,4,4,2,2,1,1,4,1,3,0,2,2,1
1992,572,28,1,1, ,1,4,3,2,1,1,3,7,4,2,2, ,4,1
1992,573,34,1,1, ,1,4,4,2,4,1,2,7,4,-1,0,2,2,1
1992,574,43,2,1,2,3,1,3,1,2,1,2,2,3,0,0,1,5,2
1992,575,44,2,1,2,3,2,3,2,1,1,3,3,2,1,-2,1,5,1
1992,576,49,2,1,2,3,2,2,2,1,3,3,3,2,5,-5,1,4,3
1992,578,33,1,1,2,3,2,3,2,2,3,3,4,1,-3,2, ,5,1
1992,580,26,2,1,2,3,2,3,1,1,1,3,1,4,5,-5,1,6,2
1992,581,19,1,1,3,3,3,1,2,1,2,4,3,2,0,-4,1,4,2
1992,582,20,2,1,3,3,3,1,2,1,2,2,6,3,-2,2,2,5,1
1992,583,19,1,1,3,3,3,1,2,1,2,3,4,1,0,-2, ,4,3
1992,584,30,2,1,2,3,3,4,2,1,1,2,5,2,-3,0,2,6,1
1992,585,49,1,1, ,3,3,4,1,1,1,3,6,3,-2,3,2,5,1
1992,586,79,2,2,1,3,3, ,2,1,5,3,2,3,0,0,1, ,2
1992,587,79,2,2,2,3,3,2,2,1,1,6,1,4,3,-3,1,2,2
1992,588,82,2,4,1,3,4,2,2,1,5,6,1,4,2,-2,1,4,3
1992,589,37,2,1,4,1,3,3,2,1,2,1,5,2,2,-3, ,5,1
1992,592,58,1,1,2,3,2,4,1,1,1,3,2,3,1,-1, ,4,2
1992,594,47,1,1,4,3,2,4,2,1,3,1,6,3,-2,0, ,6,3
1992,596,38,1,1,2,3,2,3,1,1,1,3,5,2,-2,-2,2,6,3
1992,599,34,2,1,3,1,4,5,2,1,1,2,6,3,-5,-1,2,5,1
1992,601,57,1,1,4,2,2,4,2,1,1,1,6,3,-1,-3,2,4,3
1992,602,45,2,1,2,2,3,3,2,1,1,2,3,2,-1,-2, ,6,3
1992,603,69,1,1,2,2,3,2,1,1,1,3,6,3,-1,2,2,6,2
1992,604,25,1,2,4,2,3,3,2,1,2,1,5,2,-2,-1,2,4,1
1992,605,79,1,1,2,1,4,2,2,1,5,3,7,4,-2,2,2,6,2
1992,606,70,2,1,2,3,4,3,2,4,5,3,2,3,3,0, ,7,1
1992,607,34,1,1,4,3,4,4,2,4,7,5,5,2,1,-1,2,2,1
1992,609,49,2,1,2,3,3,4,2,1,1,2,7,4,3,0,1,6,2
1992,610,65,2,1,2,1,3,1,2,2,2,1,1,4,0,0,1,4,3
1992,611,26,1,1,4,1,3,4,2,4,7,1,6,3,-1,1, ,3,1
1992,612,40,2,2,3,2,1,3,2,1,1,2,3,2,1,-2,1,6,3
1992,615,66,2,1,2,2,1,4,2,4,1,2,1,4,4,-3,1,2,2
1992,616,68,2,1,4,2,1,5,2,2,1,2,7,4,-3,3,2,6,3
1992,617,22,1,1, ,1,3,3,2,1,1,2,2,3,3,1,2,4,2
1992,618,63,1,1,3,1,3,2,2,1,2,1,1,4,0,-3, ,4,2
1992,619,47,1,1,3,2,1,4,2,2,1,1,5,2,-5,3, ,4,1
1992,620,29,2,1,3,2,3,2,2,4,2,2,6,3,2,-4,1,3,3
1992,621,26,1,2,2,2,3,3,2,1,1,2,3,2,2,-2,1,6,1
1992,622,50,2,1,3,2,4,3,1,1,1,6,5,2,1,-5,1,4,3
1992,625,35,2,1,4,3,3,3,2,1,1,1,6,3,-1,1,2,4,2
1992,627,53,1,2,4,1,1,3,1,1,1,3,1,4,3,-4,1,5,3
1992,628,50,2,1,4,2,4,5,2,4,1,1,6,3,-2,0, ,4,3
1992,630,71,2,1,4,1,4,4,2,1,1,1,6,3,-3,3,2,5,3
1992,631,47,2,4,4,1,4,3,1,1,4,1,5,2,3,4,2,7,3
1992,632,73,2,1,2,1,4,2,2,1,1,6,1,4,4,-5,1,4,3
1992,634,71,1,1, ,2,2,4,2,1,1, ,5,2,0,0, ,3,2
1992,635,52,1,1,4,2,3,4,2,2,1,1,6,3,-2,2, ,7,1
1992,636,45,1,1,4,1,3, ,2,4,2,1,3,2,1,1,1,2,1
1992,637,35,1,3,3,1,4,2,2,4,4,5,5,2,-2,1,2,5,3
1992,638,40,1,4,4,1,4,3,2,4,2,1,3,2,5,-2,1,2,3
1992,639,32,1,5,2,1,4,2,2,1,4,3,2,3,2,-1,1,6,1
1992,640,21,2,1,2,3,2,3,1,2,1,3,1,4,1,-1,1, ,1
1992,642,44,2,1,2,1,4,4,2,4,1,2,5,2,1,-1, ,6, 
1992,643,33,2,1,4,2,2,3,2,2,2,3,2,3,-2,2,1,2,3
1992,644,28,2,1,2,1,4,4,2,2,4,2,1,4,2,0,2,6,1
1992,645,31,2,2,3,1,4,4,2,1,1,2,2,3,3,-3,1,1,3
1992,646,52,2,1,2,3,1, ,2,2,1,6,5,2,-3,5,2,5,2
1992,647,45,2,1,3,3,2, ,2,1,1,1,5,2,0,0, ,6,3
1992,648,24,1,1,3,3,2, ,2,1,2,3,7,4,-1,1, ,2,3
1992,649,68,1,1,1,3,2,1,2,4,1,3,7,4,-2,3,2,4,2
1992,650,71,1,1,1,3,2,1,2,1,1,3,1,4,2,-2,1,7,2
1992,651,42,2,4,4,3,3,3,2,1,2,1,3,2,2,-3,1,1,2
1992,655,69,1,1,2,2,2,3,2,2,5,3,1,4,1,-5,1,4,2
1992,656,43,1,1,4,3,3,4,2,1,1,1,6,3,-1,0,2,4,1
1992,658,32,2,1,3,2,4,4,2,1,1,2,6,3,-3,3,2,6,3
1992,659,22,2,1,3,3,3,4,2,2,1,2,4,1,4,0, ,2,2
1992,660,29,2,1,4,2,3,5,2,1,1,2,6,3,-3,-1,2,5,2
1992,661,28,1,1,2,1,4,2,1,4,3,2,2,3,-1,0, ,3,1
1992,662,47,1,2,2,1,4,3,2,4,3,3,2,3,3,-5,1,4,2
1992,663,51,1,1,4,1,4,4,2,2,1,1,7,4,-5,5,2,5,1
1992,665,63,2,1,3,2,4,2,2,4,1,6,7,4,-5,1,2,6,1
1992,666,35,1,2,4,2,2,4,2,1,7,1,2,3,4,-1,1,3,1
1992,667,28,1,1,4,2,2,4,2,1,1,2,5,2,-4,1,2,6,1
1992,668,46,2,1,2,2,2,2,1,4,2,3,3,2,0,-2,1,6,2
1992,669,33,2,1,4,1,4,3,2,1,3,1,5,2,1,0, ,3,2
1992,670,26,2,1,3,1,4,4,2,1,1,2,5,2,-4,0,2,4,3
1992,671,38,2,1,4,1,4,4,2,2,1,1,2,3,1,-1,1,3,3
1992,672,71,2, ,2,2,3,2,2,2,1,6,4,1,3,0,2, ,2
1992,673,34,2,2,2,1,2,1,2,1,2,3,1,4,1,0,1,3,3
1992,674,47,2,1,4,2,2,5,2,2,1,1,3,2,1,-4,1,2,1
1992,675,47,1,1,2,3,1,3,1,2,3,3,4,1,4,2,1,4,1
1992,677,79,2, ,1,1,3,1,2,2,1,6,6,3,0,4,2, ,2
1992,678,30,1,1,3,1,4,3,2,1,1,1,6,3,-1,1,2,6,1
1992,679,40,2,1,4,1,1,5,2,3,1,1,2,3,4,-5,1,3,1
1992,680,70,2,1,2,1,4,1,2,1,5,3,1,4,3,-2,1,4,3
1992,681,23,1,1,3,3,3,1,2,1,2,5,2,3,2,-3,1,3,1
1992,682,30,1,1,3,2,4,4,2,2,1,1,3,2,0,-1, ,3,1
1992,683,48,2,2,3,2,1,4,1,1,1,3,1,4,5,-1,2,2,3
1992,684,55,1,1,4,2,2,3,2,1,1,3,7,4,-5,1,2,7,2
1992,685,32,2,1, ,2,2,4,2,4,7,3,3,2,0,1, ,5,3
1992,686,25,2,1,4,1,2,3,2,4,1,1,2,3,1,-5,1,2,1
1992,688,68,1,1,4,2,2,5,2,2,1,2,5,2,-1,2,2,5,2
1992,691,29,1,2,4,2,1,4,2,1,1,1,2,3,2,-3,1,4,2
1992,692,32,1,1,4,2,1,3,1,1,1,1,5,2,-2,3,2,6,2
1992,693,84,2,2,2,2,1,2,2,1,5,3,4,1,0,0,1,4,3
1992,694,32,2,1,4,3,3,3,2,1,2,1,2,3,0,2,2,4,1
1992,695,42,1,1,4,3,3,5,2,2,1,2,4,1,0,1,2,4,1
1992,696,34,1,1,2,2,4,4,2,1,1,2,6,3,-1,3,1,6,1
1992,698,53,2,1,2,2,1,4,1,1,1,6,6,3,-4,-4,2,4,3
1992,699,55,2,2,4,2,3,3,2,1,1,6,1,4,2,-3,1, ,2
1992,701,67,2,1,2,2,1,3,2,3,5,2,2,3,2,-3,1,3,2
1992,702,34,2,4,3,1,2,3,2,1,4,2,5,2,1,0, ,6,1
1992,703,37,2,1,4,2,2,4,2,2,1,2,5,2,-1,2,2,3,2
1992,705,46,1,1,4,2,3,4,2,2,1,1,6,3,-3,3, ,6,2
1992,707,32,2,1,3,2,4,3,2,4,1,6,3,2,4,-5, ,4,1
1992,708,41,1,1,3,3,2,4,1,1,1,3,1,4,3,-5,1,1,1
1992,709,18,2,1,2,2,2,3,2,1,2,2,5,2,0,0,1,3,3
1992,710,48,1,1,2,2,2,4,2,1,3,1,3,2,3,-4,1,4,3
1992,713,83,2,1,2,2,2,2,2,1,5,6,6,3,3,-3, ,4,1
1992,714,52,1,1,2,1,3,4,2,1,1,1,6,3,2,-1,1,4,3
1992,715,36,2,1, ,1,3,4,2,1,2,2,2,3,3,0,2,4,1
1992,716,49,1,1,4,2,3,4,2,2,1,1,3,2,2,-2,1,3,2
1992,717,55,2,1, ,3,1,3,1,1,1,2, ,1,0,0, , ,1
1992,719,84,2,1,1,3,3, ,1,1,5,6,6,3,0,1, ,6,2
1992,720,43,2,1,4,2,2,4,2,3,1,3,2,3,0,-2,1,5,3
1992,721,32,2,2,2,1,4,2,2,1,2,6,3,2,0,0,1,2,3
1992,722,71,1,1,3,1,3,4,2,2,1,2,2,3,2,-1,1,4,3
1992,723,44,1,1,4,3,3,5,2,4,1,1,2,3,2,-4,1,3,1
1992,724,48,2,1,3,3,3,3,2,1,3,2,1,4,4,-4,1,2,2
1992,725,42,2,1,3,2,1,3,2,1,3,2,2,3,0,-1,1,6,1
1992,726,28,2,1,4,2,1,4,2,1,7,1,4,1,0,3, ,4,1
1992,727,31,1,1,3,1,2,3,1,2,1,3,1,4,1,-4,1,6,3
1992,728,36,1,1,4,2,2,3,1,2,2,1,1,4,0,-1,1,2,3
1992,729,34,1,1,3,1,4,3,2,1,3,1,4,1,1,-5,1,3,3
1992,731,39,2,4,2,3,3,4,1,1,1,3,2,3,-3,-4, ,4,3
1992,732,42,1,1,4,2,3,5,2,1,1,1,6,3,-1,1, ,6,1
1992,734,59,1,1,4,2,3,4,2,1,1,3,6,3,-1,2, ,6,1
1992,735,51,1,1,4,2,3,4,2,1,1,1,6,3,-4,1,2,5,1
1992,736,54,2,1,2,2,1,4,2,2,5,1,1,4,2,-5,1,2,3
1992,739,33,2,1,2,1,2,3,2,4,2,2,2,3,4,0,1,3,3
1992,740,48,1,1,2,2,1,3,1,2,1,3,1,4,5,-1, ,7,3
1992,741,32,2,1,4,3,3,1,2,1,4, ,5,2,-2,3, , ,3
1992,743,69,2,1,2,1,2, ,2,1,5,3,6,3,-1,0,2,4,2
1992,744,53,2,1,2,3,3,3,2,2,1,1,2,3,0,0,2,4,2
1992,745,41,2,5,2,2,4, ,2,2,4,6,2,3,5,1,1,4,3
1992,746,28,1,1,4,2,1,4,2,3,2,1,3,2,2,-3,1,4,2
1992,747,72,2,1,2,3,2,2,2,1,5,3,6,3,0,2, , ,3
1992,748,23,2,2,2,1,2,1,2,1,2,3,1,4,1,-5,1,4,3
1992,749,36,2,1,4,3,2,3,2,1,1,1,5,2,-3,4,2,6,1
1992,750,42,1,1,4,2,3,5,2,2,1,1,5,2,1,-2,1,5,3
1992,751,40,2,1,4,2,3,5,2,1,1,1,5,2,4,-4,1,5,1
1992,752,84,2,1,2,3,3, ,2,2,5,6,3,2,0,0, , ,2
1992,753,30,1,1,3,2,4,5,2,2,1,1,6,3,-3,-2, ,5,1
1992,754,34,2,2,4,1,3,4,2,1,1,2,2,3,1,-1,1,4,1
1992,755,49,2,1,4,3,2,4,2,1,1,1,5,2,0,1,2,5,2
1992,756,31,2,3,4,1,4,4,2,2,1,1,6,3,-1,0,2,5,1
1992,757,31,2,5,4,2,4,3,2,1,1,2,7,4,-3,3,2,5,2
1992,759,35,1,1,4,3,2,4,2,1,1,1,6,3,-4,-2, ,5,1
1992,760,37,1,1,2,3,2,3,2,1,1,3,7,4,-1,-5, ,2,3
1992,761,37,1,1,4,3,3,4,2,1,1,1,6,3,-1,1,2,5,1
1992,762,33,1,1, ,1,4, ,1,2,1,2,2,3,0,-2,1,5,3
1992,763,37,2,1,3,2,4,3,2,2,2,2,1,4,4,0,1,3,1
1992,764,41,2,1,3,2,4,4,2,1,1,1,1,4,5,-3,1,2,3
1992,766,48,2,1,2,2,4,4,2,1,1,2,5,2,-3,2,2,4,3
1992,767,29,1,1,4,2,4,4,2,1,7,1,3,2,3,-5,1,2,2
1992,768,36,1,1,4,1,4,3,2,3,3,1,1,4,1,-3,1,2,2
1992,770,60,1,5,2,2,1,4,1,4,1,3,2,3,2,1, ,4,3
1992,771,62,1,1,4,2,3,4,2,1,1,1,5,2,-3,2,2,6,2
1992,773,26,2,1,2,2,1,2,2,2,2,2,2,3,-1,-1, ,6,3
1992,774,37,2,1,2,2,1,3,2,2,1,6,1,4,3,-1,1,2,3
1992,775,64,2,1,3,1,3,3,2,3,1,2,2,3,1,1,1,2,3
1992,777,47,2,1,3,2,3, ,2,2,3,1,3,2,0,1, ,5,3
1992,778,40,1,1,4,2,3,4,2,1,1,2,5,2,-4,1,2,5,1
1992,779,37,2,1,2,2,4,3,2,1,2,1,1,4,5,-5,1,1,3
1992,782,80,2,1,2,1,3,1,2,2,5,2,6,3,-1,5,2,4,3
1992,784,26,2,2,3,1,1,2,2,2,2,3,1,4,3,-3,1,5,2
1992,786,28,1,5,2,2,4, ,2,1,7,5,5,2,0,0, ,5,2
1992,787,40,2,1,4,2,3,4,2,4,7,2,2,3,5,-4,1,2,3
1992,788,37,1,1,2,2,2,4,1,4,1,3,1,4,1,-2,1,6,1
1992,789,64,1,1,2,3,3,4,2,1,1,1,2,3,-3,0,2, ,2
1992,790,26,2,1,3,3,3,3,2,1,3,1,6,3,0,-1,1,3,1
1992,791,30,2,2,2,3,3,1,2,1,3,6,1,4,0,0, ,6,3
1992,792,70,2,1, ,2,4,3,2,2,3,1,1,4,1,0,1,4,2
1992,793,35,1,1,2,2,1,4,2,1,1,1,4,1,1,-2,1,4,3
1992,794,54,2,1,2,3,2,4,2,1,1,3,7,4,-2,1,2,6,1
1992,795,58,2,1,2,2,3,4,2,1,1,6,2,3,0,0, ,4,2
1992,796,53,2,1,2,1,4,3,1,1,1,2,1,4,1,-2,1,5,2
1992,797,36,2,5,4,2,3,5,2,2,1,1,1,4,3,-2, ,4,3
1992,798,54,2,1,4,3,2,3,1,2,3,1,6,3,-1,4,2,4,2
1992,802,68,2,1,2,1,2,3,2,1,1,6,6,3,0,0,2,5,3
1992,803,61,1,1,2,3,2,4,2,1,1,1,1,4,3,-3,1,4,2
1992,804,20,1,1,2,3,2,3,2,2,2,3,5,2,-1,0,2,4,1
1992,805,31,2,1,2,3,2,3,2,1,1,3,5,2,5,-3,1,4,1
1992,806,62,2,1,2,3,2,1,2,1,5,3,7,4,0,0, ,4,2
1992,807,67,1,1,2,1,1,4,2,3,1,1,1,4,3,0, ,2,2
1992,808,36,1,1,3,2,4,4,1,1,1,3,7,4,-1,3,2,4,2
1992,809,47,2,1,4,2,4,4,2,4,7,2,2,3,4,-5,1,2,3
1992,811,83,1,2,1,1,2, ,2,1,1,3,1,4,1,-2, ,2,2
1992,812,33,2,1,2,1,4,4,2,1,1,2,5,2,0,0,1,4,3
1992,814,44,1,1,4,3,1,3,2,4,2,3,1,4,5,-5,1,2,3
1992,815,79,2,1,2,2,2,2,2,1,5,6,4,1,-1,0, ,4,2
1992,816,53,2,1,4,3,3,4,2,1,1,3,1,4,4,2,1,3,2
